# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
init_time,track_id,sample,valid_time,lead_time,lead_time_hours,lat,lon,minimum_sea_level_pressure_hpa,maximum_sustained_wind_speed_knots,radius_of_maximum_winds_km,radius_34_knot_winds_ne_km,radius_34_knot_winds_se_km,radius_34_knot_winds_sw_km,radius_34_knot_winds_nw_km,radius_50_knot_winds_ne_km,radius_50_knot_winds_se_km,radius_50_knot_winds_sw_km,radius_50_knot_winds_nw_km,radius_64_knot_winds_ne_km,radius_64_knot_winds_se_km,radius_64_knot_winds_sw_km,radius_64_knot_winds_nw_km
2026-07-05 12:00:00,7,22,2026-07-20 12:00:00,15 days 00:00:00,360,25.05,145.06,986.4,50.8,47.92363476814194,141.34648630530864,122.59855542092008,106.89686713761876,121.1027569300295,47.92363476814194,24.701250911730085,16.20821941071685,20.176423858116834,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,9,22,2026-07-16 00:00:00,10 days 12:00:00,252,13.84,-112.5,994.2,42.7,93.57960522428972,0.0,93.57960522428972,13.76431289147115,0.7966300515394558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,9,22,2026-07-16 06:00:00,10 days 18:00:00,258,13.72,-113.73,999.7,37.9,115.73496660442107,115.73496660442107,6.589524347491654,0.0,7.269842088360281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,9,22,2026-07-16 12:00:00,11 days 00:00:00,264,14.26,-114.71,998.8,48.5,132.08641979206047,235.94779951457392,215.92313310483155,169.8239979735776,188.95044029576724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,9,22,2026-07-16 18:00:00,11 days 06:00:00,270,14.21,-115.9,996.0,54.0,125.9285956693891,272.3141800629944,249.8914825032436,191.18169774834308,229.34767010818817,125.9285956693891,1.3841693075397132,0.0,1.7911065147755536,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,9,22,2026-07-17 00:00:00,11 days 12:00:00,276,15.07,-116.48,990.6,58.2,100.98641143804888,413.3437557056168,367.5233502969568,284.7358325443929,336.0441227307092,110.70092094000574,101.34291751903402,74.41165600777094,88.26293733768398,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,9,22,2026-07-17 06:00:00,11 days 18:00:00,282,15.57,-117.29,981.9,67.1,38.01537730397187,316.6306648515184,247.45967270089204,191.36928879222623,256.49823464310685,123.9974245573031,104.7569252683618,73.78936840610444,100.22145818560432,38.01537730397187,0.0,0.0,0.608859385963386
2026-07-05 12:00:00,9,22,2026-07-17 12:00:00,12 days 00:00:00,288,15.71,-117.99,975.3,82.0,31.17298722921421,351.72192724377555,295.3286772945611,248.0299927391889,290.0159838168683,190.346892433027,173.12729697896128,143.00572048768174,164.59478323620377,85.78991946019073,80.0110454613704,66.11559269425805,75.07948302224597
2026-07-05 12:00:00,9,22,2026-07-17 18:00:00,12 days 06:00:00,294,16.37,-118.53,976.3,81.8,29.585056181150904,253.67171595826483,233.7016467811737,180.07344691913062,199.5212529432864,141.8285778798594,130.55161885894222,103.57831551825684,118.94656013744311,49.63089999416374,46.434413565133305,37.94050040941702,43.20673745251098
2026-07-05 12:00:00,9,22,2026-07-18 00:00:00,12 days 12:00:00,300,17.28,-119.39,964.4,88.5,34.280750798055934,296.1853463812813,264.99333752735834,197.61968091945093,251.642425593482,161.74057348462088,146.69240031707469,116.41922980971948,135.56383101753886,89.61265682354683,83.52156075075413,67.93157135660465,77.27988076139118
2026-07-05 12:00:00,9,22,2026-07-18 06:00:00,12 days 18:00:00,306,18.08,-120.22,959.1,99.7,40.376839405048486,276.4888692418531,252.97485378196188,192.82004421040483,235.1203411643305,145.88089542861576,130.42846088290253,100.6699492787576,122.20382587842528,74.4819586735506,69.49829866859568,54.849609945809846,64.86675496817577
2026-07-05 12:00:00,9,22,2026-07-18 12:00:00,13 days 00:00:00,312,18.91,-120.95,969.6,90.1,45.71170760181559,284.97408512450124,247.63417169339584,152.53529875853826,233.3115308565117,146.87620294837666,124.76127735659064,92.83439086249628,115.28384395906076,70.10792364610313,64.50736217408402,51.09384718213138,59.68694385142362
2026-07-05 12:00:00,9,22,2026-07-18 18:00:00,13 days 06:00:00,318,19.79,-122.11,978.6,66.7,36.02894864694646,258.5822663652184,211.56455593606864,131.96842515119783,195.0049102625206,93.13868843845322,75.91153329355222,48.909311289247775,71.4937115812542,36.02894864694646,1.1241598765278975,0.0,1.5699854736392365
2026-07-05 12:00:00,9,22,2026-07-19 00:00:00,13 days 12:00:00,324,20.5,-123.55,989.9,53.6,82.21314637424587,255.50665230332288,212.06309376983492,149.43161492808542,222.32787411475329,82.36433043323603,69.4655990810707,48.95269211730002,66.23694874864378,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,9,22,2026-07-19 06:00:00,13 days 18:00:00,330,21.38,-125.21,994.0,45.2,78.71285574577072,268.4155105446479,233.05838879554747,192.26192559161848,224.41740469392775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,9,22,2026-07-19 12:00:00,14 days 00:00:00,336,22.4,-126.37,994.0,43.2,105.04694082819482,307.94655073855745,267.86255796452565,210.1549317584592,261.4311906805714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,9,22,2026-07-19 18:00:00,14 days 06:00:00,342,22.45,-127.64,1001.4,36.4,157.3610200934438,177.04574745795568,161.01635640501684,124.65780544987796,144.96120514634367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,9,22,2026-07-20 00:00:00,14 days 12:00:00,348,23.14,-128.48,1000.1,35.0,133.23564311927012,4.176223366990076,0.0,0.0,133.23564311927012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,9,22,2026-07-20 06:00:00,14 days 18:00:00,354,23.28,-129.34,1001.7,36.3,78.94222909846579,78.94222909846579,0.0,0.0,3.628271150330207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,9,22,2026-07-20 12:00:00,15 days 00:00:00,360,24.01,-130.36,1001.5,27.2,125.19068833587254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,WP092026,22,2026-07-05 12:00:00,0 days 00:00:00,0,13.7,146.9,901.0,154.0,31.0,370.0,296.0,296.0,352.0,,,,,,,,
2026-07-05 12:00:00,WP092026,22,2026-07-05 18:00:00,0 days 06:00:00,6,14.01,145.97,927.8,129.4,11.239683451746686,357.8388482646492,318.30151478011817,291.2589692165768,320.3759159009726,163.3047596098486,148.96780825242502,131.15626036859464,143.24618636241985,93.27919152854533,89.2417125785762,77.11254005185242,83.40166695410551
2026-07-05 12:00:00,WP092026,22,2026-07-06 00:00:00,0 days 12:00:00,12,14.12,144.87,916.8,143.4,10.67214925067503,442.7091113138783,415.7980267015632,412.4859653001658,446.7942716218661,213.59713883188843,208.25163590636743,201.2208125960832,198.80115819694805,95.99631358631184,93.66646853225436,86.12526989717281,90.713142133494
2026-07-05 12:00:00,WP092026,22,2026-07-06 06:00:00,0 days 18:00:00,18,14.98,144.1,952.1,100.2,34.46739397368026,406.4549273436333,361.38404444243713,298.38549992566027,363.0614772050941,264.2312831436808,240.20151937873055,201.97232016122152,232.99252659809255,144.997070172102,134.78774129067205,112.85210254924164,126.38166964790216
2026-07-05 12:00:00,WP092026,22,2026-07-06 12:00:00,1 days 00:00:00,24,15.1,142.37,957.1,91.6,35.36005601817554,559.9677942634147,518.1324915537389,464.9730494799553,534.9343209640808,295.8223231910809,283.04133637337986,243.49414504819063,261.38678031898473,121.95294960522222,117.25229245789932,99.10697597346557,108.92256123655996
2026-07-05 12:00:00,WP092026,22,2026-07-06 18:00:00,1 days 06:00:00,30,15.23,142.14,949.9,89.5,23.88332983367568,306.2924092487309,307.4810972897014,286.68146004992855,307.7981999254547,127.6019049829529,135.95829083027027,116.72527100058504,109.08080837504404,23.96551958557277,26.64452460514684,24.92486211250449,23.33111120319292
2026-07-05 12:00:00,WP092026,22,2026-07-07 00:00:00,1 days 12:00:00,36,15.76,140.02,960.7,84.5,26.43347396497273,465.3583078567132,436.8808038327784,391.33179980664056,429.4535926215559,277.2667551913802,268.91672330006924,227.1578668555538,243.87660761487945,127.51760646918264,122.00006313535728,102.42312490895688,112.67318054745796
2026-07-05 12:00:00,WP092026,22,2026-07-07 06:00:00,1 days 18:00:00,42,16.67,138.49,957.7,84.9,66.39881568871692,486.82519335319535,430.3204855656954,389.3040766492109,445.3127453897578,288.3459132166966,268.5752426291388,227.81776557399323,250.18991227948536,110.7275577114866,105.55511004601186,88.57551566745289,97.72700985008775
2026-07-05 12:00:00,WP092026,22,2026-07-07 12:00:00,2 days 00:00:00,48,16.76,137.27,957.5,95.5,34.9349860075219,376.904986562228,323.7559624347091,302.8760356885755,346.1203686844024,229.9583633068346,209.1350396804368,176.0710040392762,201.41160228621288,107.94722139766291,102.48225538821646,86.02273735561579,94.89759887766188
2026-07-05 12:00:00,WP092026,22,2026-07-07 18:00:00,2 days 06:00:00,54,16.84,136.03,954.8,100.6,32.728003086681554,382.8524832914516,333.9106031683122,317.6774719152224,357.7335713955545,217.13633162404915,201.1564861542502,176.07211056767915,194.04968635921625,122.47118262279407,118.04791298074755,99.84966216836727,109.34712862309988
2026-07-05 12:00:00,WP092026,22,2026-07-08 00:00:00,2 days 12:00:00,60,17.35,134.55,943.0,109.0,29.058014386633545,500.8345147247792,460.0945634353234,421.3686819503069,457.4288759465385,281.1135993618668,269.6800608464082,237.10379230257288,251.78819689993952,159.05590659769837,154.8325411558003,131.61416534007196,142.07771169275702
2026-07-05 12:00:00,WP092026,22,2026-07-08 06:00:00,2 days 18:00:00,66,17.81,133.43,937.0,113.9,20.73304910513695,439.2575763644315,394.60059440815326,379.4406514920031,409.3354588664905,266.27347137415313,250.3426749087975,220.85793208663964,239.70198536586355,146.30804785594057,142.0091411728741,121.29826255665633,130.95635934213672
2026-07-05 12:00:00,WP092026,22,2026-07-08 12:00:00,3 days 00:00:00,72,17.99,132.64,924.9,122.1,62.56822722114672,598.3816562934603,536.2160595218497,501.8526395525735,556.1766877851378,344.4137078092785,337.4312933961842,301.84751169002834,319.8469909359187,200.07648813185745,195.0843351125385,167.82117782458306,181.62967804099011
2026-07-05 12:00:00,WP092026,22,2026-07-08 18:00:00,3 days 06:00:00,78,18.51,131.56,936.8,105.7,41.33811387767793,471.88478937380256,417.1217325567045,387.16422960695695,426.3395604086956,274.02018634699886,257.30768198377234,222.3573420988733,242.53839468391817,140.0994177692536,135.10277398809387,114.35147167062956,124.42898488757088
2026-07-05 12:00:00,WP092026,22,2026-07-09 00:00:00,3 days 12:00:00,84,18.93,130.68,944.5,103.9,35.124247764514195,480.41816746062375,437.6607511001994,396.1788206830298,423.5635880500042,236.27867584480535,227.33076128300996,193.4032628478233,207.87085738540367,117.98243581850552,116.03570694592008,98.63292116256407,104.83331495926674
2026-07-05 12:00:00,WP092026,22,2026-07-09 06:00:00,3 days 18:00:00,90,20.07,129.73,943.1,106.2,34.08672561935729,548.5449870826856,513.9131146730147,445.53454340672346,484.4859199259233,271.501970842546,261.5188566774968,227.62729164263465,241.5017592779538,161.26508071803488,157.7881789983701,133.7048967444033,142.57958645519298
2026-07-05 12:00:00,WP092026,22,2026-07-09 12:00:00,4 days 00:00:00,96,20.76,128.7,947.3,100.0,44.47535553705301,619.0810993902024,579.5392211574168,490.7183251296944,530.5856415139633,274.577461755297,262.3490510380465,217.8576483945428,234.73054581245407,110.58879999152973,106.99671754427987,89.54920538147636,96.19474847418094
2026-07-05 12:00:00,WP092026,22,2026-07-09 18:00:00,4 days 06:00:00,102,21.33,128.02,939.9,102.3,53.82228532660276,488.854242451866,450.3198849714304,387.09509079381104,415.73573518146486,252.8458037087419,239.5708562509168,194.34999527855848,214.7236275198427,116.66752557932038,112.2480071339064,93.23014120462877,101.7509266783702
2026-07-05 12:00:00,WP092026,22,2026-07-10 00:00:00,4 days 12:00:00,108,22.2,127.31,940.6,100.1,52.85261802899879,474.8264247722937,460.4185228126125,403.179604284388,410.0309096787878,273.41360474468365,270.15017734285766,229.2056095558892,239.99889731196072,147.83718642998474,145.97507191573322,123.5048439752054,130.65277777196093
2026-07-05 12:00:00,WP092026,22,2026-07-10 06:00:00,4 days 18:00:00,114,23.13,126.86,930.8,106.4,49.442321012560384,599.0105203893089,591.1995407622043,516.7446387952663,537.0570229428486,336.9442971916865,340.7274158465234,296.3613445311191,300.9169813396274,191.9118703544693,189.02202567323693,161.2963166197424,169.09611584673277
2026-07-05 12:00:00,WP092026,22,2026-07-10 12:00:00,5 days 00:00:00,120,24.64,126.32,943.4,92.8,51.59387776817725,489.7252591326052,487.72549040900986,418.1421678455274,433.77226817717,278.3598683021532,281.58072997900393,236.2019844547027,242.357621104504,127.4303660098991,126.60453590571862,106.88546123363918,111.99482064661106
2026-07-05 12:00:00,WP092026,22,2026-07-10 18:00:00,5 days 06:00:00,126,26.02,125.42,954.3,80.9,45.032517368530414,521.1269018950109,524.4100595274449,421.7769779731215,455.6685913044208,287.8600806070485,289.7919919597515,244.4648932979701,252.4718919260648,155.89606783474545,154.11706357928648,130.19598877994176,136.79401358171734
2026-07-05 12:00:00,WP092026,22,2026-07-11 00:00:00,5 days 12:00:00,132,27.53,124.86,967.1,69.7,79.27266352322602,623.3682119553873,604.3614768972252,480.1143567106035,539.5897612073704,291.57052277515777,289.3762071543183,235.25230965491312,247.95148711187244,79.27266352322602,68.1523173925055,56.5839707518486,59.11642230116058
2026-07-05 12:00:00,WP092026,22,2026-07-11 06:00:00,5 days 18:00:00,138,29.25,124.36,964.9,57.0,131.07362950589726,485.1836015972216,459.3792198821682,343.27519212894845,404.12927498266833,254.6811423879496,241.9076625893349,192.40814663313853,214.90209988752872,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,WP092026,22,2026-07-11 12:00:00,6 days 00:00:00,144,30.36,124.2,960.3,74.0,66.42913914383658,394.8443146063465,373.5243627404705,290.7347589661923,334.2716351039525,195.9299769957348,180.18901942102207,141.0343015200391,164.49481840972408,66.42913914383658,48.98929899787501,39.282275970694826,44.01516007257443
2026-07-05 12:00:00,WP092026,22,2026-07-11 18:00:00,6 days 06:00:00,150,32.19,123.28,971.7,53.6,135.44057307968694,439.1167123799707,404.265959206436,311.44724636492145,361.28013388571503,141.84371120931883,127.34181334877862,92.85053632468195,116.10491771921062,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,WP092026,22,2026-07-12 00:00:00,6 days 12:00:00,156,33.18,122.9,979.1,47.5,159.21719566440237,244.64660873322936,239.65147505256408,181.32790186058276,185.34507094415204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,WP092026,22,2026-07-12 06:00:00,6 days 18:00:00,162,34.27,122.9,981.7,39.2,165.34730788391028,43.97844095834385,165.34730788391028,31.03184225363045,26.428082341499383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,WP092026,22,2026-07-12 12:00:00,7 days 00:00:00,168,35.33,123.26,982.5,42.8,130.8558835322183,225.7023769577572,235.6898320060864,194.950820112128,187.84293580131637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,WP092026,22,2026-07-12 18:00:00,7 days 06:00:00,174,35.92,123.69,983.6,32.4,124.99521425344976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,WP092026,22,2026-07-13 00:00:00,7 days 12:00:00,180,36.96,124.38,986.4,31.9,86.96513436783268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,WP092026,22,2026-07-13 06:00:00,7 days 18:00:00,186,38.02,125.45,991.3,30.5,132.1006703891146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,WP092026,22,2026-07-13 12:00:00,8 days 00:00:00,192,37.85,127.28,996.7,23.6,52.20751099235155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,WP092026,22,2026-07-13 18:00:00,8 days 06:00:00,198,38.91,129.95,988.7,26.8,113.7586552500476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,WP092026,22,2026-07-14 00:00:00,8 days 12:00:00,204,40.05,133.0,990.1,28.5,125.43102355383768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,WP092026,22,2026-07-14 06:00:00,8 days 18:00:00,210,42.78,135.26,989.5,30.4,152.99024955373488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,WP092026,22,2026-07-14 12:00:00,9 days 00:00:00,216,43.79,137.74,986.4,34.6,167.93903817285536,0.2427786903881497,167.93903817285536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,WP092026,22,2026-07-14 18:00:00,9 days 06:00:00,222,43.7,140.36,980.9,36.1,86.91741941042652,0.0,15.227864196479834,86.91741941042652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,WP092026,22,2026-07-15 00:00:00,9 days 12:00:00,228,44.19,143.23,993.5,13.8,144.4019111313787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,WP092026,22,2026-07-15 06:00:00,9 days 18:00:00,234,45.81,144.78,986.2,32.0,186.9131330415521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,WP092026,22,2026-07-15 12:00:00,10 days 00:00:00,240,48.17,147.26,989.2,28.0,179.1058475406353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-09 18:00:00,4 days 06:00:00,102,14.1,156.69,1006.7,21.9,102.2026663442444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-10 00:00:00,4 days 12:00:00,108,14.2,154.69,1003.7,28.8,94.12970900528552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-10 06:00:00,4 days 18:00:00,114,15.33,154.22,1008.7,27.7,110.80638654427182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-10 12:00:00,5 days 00:00:00,120,15.6,153.56,1006.7,23.8,123.16435232770908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-10 18:00:00,5 days 06:00:00,126,17.38,151.72,1005.3,28.3,60.980708166256846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-11 00:00:00,5 days 12:00:00,132,18.0,150.58,996.6,40.7,48.19669114163478,57.65825261158104,47.18418255436008,27.10462124062826,51.74135648782296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-11 06:00:00,5 days 18:00:00,138,18.86,149.67,998.9,40.1,25.01168212064448,87.90698075226908,59.22846435914767,29.15206207827524,69.27050660578436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-11 12:00:00,6 days 00:00:00,144,19.72,149.09,999.4,36.3,83.36386400789047,83.36386400789047,29.14279105978796,8.10611564607838,26.015209654152912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-11 18:00:00,6 days 06:00:00,150,20.34,148.09,1004.7,32.0,55.62753135586952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-12 00:00:00,6 days 12:00:00,156,21.16,147.86,998.1,38.8,61.35644262024253,61.35644262024253,10.241331447604168,8.727193913968158,13.823830113597095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-12 06:00:00,6 days 18:00:00,162,22.0,148.5,993.6,46.8,45.27705786872933,4.487176729804853,45.27705786872933,5.845738967672544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-12 12:00:00,7 days 00:00:00,168,22.91,149.24,988.3,53.7,35.803554757236554,141.50612537078507,134.84554916818882,80.93502060218732,102.43152077526734,35.803554757236554,5.174494997585061,0.0,2.546836761368016,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-12 18:00:00,7 days 06:00:00,174,23.31,149.51,989.0,59.5,29.45908306201591,166.29434720886596,176.05849877088107,116.68199949323744,118.70154664262694,29.45908306201591,19.36191168273508,10.160816805933765,11.762456322923937,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-13 00:00:00,7 days 12:00:00,180,24.1,150.31,988.4,55.2,42.16495249240592,94.89656526414522,101.9699756809464,63.38575919981871,65.93557752660536,0.0,42.16495249240592,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-13 06:00:00,7 days 18:00:00,186,24.76,151.4,986.9,58.9,26.386408668679334,155.18663363952777,158.05659279588286,136.83463551762546,136.65527581840757,95.7895397703582,93.13733660132382,77.02538047202415,78.91544036434524,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-13 12:00:00,8 days 00:00:00,192,25.28,152.29,994.8,47.9,6.094376805150153,135.88692113899123,146.9444715420393,103.56366612715752,99.73457173843708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-13 18:00:00,8 days 06:00:00,198,26.0,153.66,996.7,48.8,27.27405776433197,96.36130434404588,114.82004997954954,94.16594920269672,68.72200390947759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-14 00:00:00,8 days 12:00:00,204,26.83,155.26,992.3,49.7,72.7242547393432,167.84538788925482,187.5429986909909,128.23083002531385,124.45678446842624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-14 06:00:00,8 days 18:00:00,210,27.46,156.89,992.2,40.4,71.80230820546939,105.53198716215246,130.76307183624522,94.75051847195316,85.09297250119491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-14 12:00:00,9 days 00:00:00,216,28.77,159.27,985.1,51.4,91.49911921089854,230.85137271276363,236.26890123529697,188.6144872851618,186.5349993782227,91.49911921089854,30.60749324080089,19.395868130457156,23.59026856487976,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-14 18:00:00,9 days 06:00:00,222,29.7,161.93,985.2,50.7,68.15121188834647,295.97056404656314,302.3244285706762,214.8109768557016,227.37584116119177,136.69402224383822,124.38516796836112,89.08325582677254,92.67265298461344,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-15 00:00:00,9 days 12:00:00,228,31.64,164.39,981.9,61.2,38.493898536859874,174.7043220075522,177.14522640149914,145.6497970678074,131.85396674640123,40.72669823238272,38.03555571692944,26.391931484202907,29.435518726148565,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-15 06:00:00,9 days 18:00:00,234,33.54,165.89,985.5,53.0,79.86035918264787,227.9578938471932,244.75435008069155,202.3661765849388,173.35391143960396,3.8692961184108015,79.86035918264787,2.028940813538334,0.0707756001670247,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-15 12:00:00,10 days 00:00:00,240,34.96,166.39,990.0,44.8,53.86403986073222,11.66855096024672,16.91901230237303,53.86403986073222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-15 18:00:00,10 days 06:00:00,246,36.67,167.06,982.5,47.3,92.82142872670738,251.77358009471936,280.8235065327244,234.0417064205249,196.4673146640416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-16 00:00:00,10 days 12:00:00,252,38.79,167.35,992.8,30.6,99.81581750594056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-16 06:00:00,10 days 18:00:00,258,40.06,166.89,991.0,34.3,82.2608509719746,4.103397193784417,82.2608509719746,3.868922350996854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-16 12:00:00,11 days 00:00:00,264,41.47,166.86,996.3,35.0,95.28136144703063,7.617620632344355,95.28136144703063,6.517492482050798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-16 18:00:00,11 days 06:00:00,270,42.82,166.58,993.1,34.5,54.85313001487416,0.0,8.796333100532385,54.85313001487416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-17 00:00:00,11 days 12:00:00,276,43.91,165.55,995.9,28.9,139.07868809761746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-17 06:00:00,11 days 18:00:00,282,45.03,164.82,999.7,23.8,79.0501706372869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-17 12:00:00,12 days 00:00:00,288,46.03,164.07,1000.7,24.3,89.6591260276501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,23,2026-07-17 18:00:00,12 days 06:00:00,294,47.32,163.09,998.8,26.6,79.63726266724304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,8,23,2026-07-17 12:00:00,12 days 00:00:00,288,16.5,-113.76,1005.5,25.5,76.30937418739164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,8,23,2026-07-17 18:00:00,12 days 06:00:00,294,16.55,-113.58,993.1,35.3,57.475764610884696,0.0,0.34345151940588,0.0,57.475764610884696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,8,23,2026-07-18 00:00:00,12 days 12:00:00,300,17.06,-114.07,999.0,35.2,111.63498528483782,111.63498528483782,0.5349036006894181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,8,23,2026-07-18 06:00:00,12 days 18:00:00,306,17.74,-114.26,999.8,38.2,68.67215165458299,68.67215165458299,3.5130280854054377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
